287.129998052493,286.889998057857,287.064998053946,287.694998039864,287.169998051599,287.159998051822,287.144998052157,285.719998084009,285.104998097755,287.56499804277,287.909998035058,287.369998047128,287.179998051375,286.774998060428,287.209998050705,288.329998025671,287.669998040423,286.509998066351,286.314998070709,NaN,288.164998029359,287.609998041764,286.644998063333,285.884998080321,286.344998070039,285.894998080097,288.909998012707,288.374998024665,286.804998059757,285.539998088032,285.759998083115,286.324998070486,286.409998068586,286.619998063892,286.489998066798,286.19999807328,285.734998083673,285.599998086691,288.574998020194,285.534998088144,283.519998133183,282.384998158552,284.174998118542,286.069998076186,286.149998074397,286.364998069592,286.194998073392,286.044998076744,285.924998079427,287.47999804467,287.044998054393,286.299998071045,284.044998121448,282.169998163357,282.939998146147,284.20999811776,284.459998112172,285.244998094626,286.094998075627,286.004998077638,NaN,286.444998067804,286.314998070709,286.089998075739,285.634998085909,285.029998099431,284.299998115748,284.314998115413,284.589998109266,285.394998091273,285.929998079315,286.039998076856,285.539998088032,285.934998079203,286.149998074397,286.009998077527,285.754998083226,285.454998089932,285.074998098426,285.474998089485,286.629998063669,285.839998081326,285.369998091832,286.139998074621,286.989998055622,287.269998049363,286.809998059645,286.664998062886,285.949998078868,285.429998090491,285.784998082556,286.239998072386,286.074998076074,285.589998086914,285.184998095967,285.824998081662,285.91499807965,285.344998092391,285.414998090826,286.11499807518,286.359998069704,285.939998079091,286.039998076856,NaN,284.829998103902,285.099998097867,285.179998096079,284.819998104125,284.564998109825,NaN,NaN,285.029998099431,285.749998083338,285.929998079315,285.949998078868,NaN,283.889998124912,284.354998114519,284.299998115748,284.249998116866,285.359998092055,NaN
285.959998078644,285.319998092949,285.419998090714,286.354998069815,285.624998086132,285.634998085909,285.48999808915,284.314998115413,284.244998116978,286.664998062886,286.689998062328,285.879998080432,285.774998082779,285.249998094514,286.889998057857,287.379998046905,286.579998064786,285.264998094179,285.08999809809,NaN,287.709998039529,286.924998057075,286.039998076856,285.014998099767,285.25999809429,284.844998103566,288.044998032041,287.789998037741,286.404998068698,285.519998088479,285.834998081438,285.974998078309,285.439998090267,285.224998095073,285.00499809999,284.63499810826,284.219998117536,283.959998123348,287.039998054504,285.019998099655,284.714998106472,285.074998098426,285.344998092391,285.344998092391,285.079998098314,284.884998102672,284.46499811206,284.399998113513,284.259998116642,285.769998082891,285.479998089373,285.11999809742,284.049998121336,283.909998124465,284.369998114184,285.094998097979,284.924998101778,285.08999809809,285.03499809932,284.829998103902,NaN,284.584998109378,284.519998110831,284.569998109713,284.774998105131,284.504998111166,284.474998111837,284.584998109378,284.669998107478,284.999998100102,285.109998097643,284.969998100773,283.999998122454,284.249998116866,284.689998107031,284.339998114854,284.444998112507,284.63499810826,284.569998109713,284.869998103008,285.534998088144,284.724998106249,284.469998111948,NaN,283.474998134188,284.944998101331,285.149998096749,285.294998093508,285.064998098649,283.969998123124,284.034998121671,284.569998109713,284.404998113401,284.069998120889,284.734998106025,285.48999808915,285.584998087026,284.739998105913,NaN,NaN,281.854998170398,283.939998123795,284.644998108037,NaN,283.589998131618,283.689998129383,283.629998130724,283.509998133406,283.359998136759,NaN,NaN,280.604998198338,NaN,NaN,281.164998185821,NaN,283.109998142347,284.029998121783,283.024998144247,NaN,283.539998132735,NaN
283.974998123012,283.464998134412,283.959998123348,284.499998111278,283.739998128265,284.26499811653,284.169998118654,283.119998142123,283.304998137988,284.824998104014,284.614998108707,283.704998129047,284.224998117425,283.994998122565,285.339998092502,285.754998083226,285.234998094849,284.214998117648,284.129998119548,NaN,286.629998063669,286.02999807708,284.969998100773,284.304998115636,284.694998106919,284.319998115301,286.459998067468,286.414998068474,285.149998096749,284.344998114742,284.729998106137,285.074998098426,284.754998105578,284.589998109266,284.469998111948,284.46499811206,283.989998122677,283.594998131506,285.229998094961,283.589998131618,283.519998133183,284.014998122118,284.354998114519,284.71999810636,284.499998111278,284.454998112284,284.304998115636,284.254998116754,283.804998126812,285.00499809999,284.109998119995,283.614998131059,282.939998146147,282.949998145923,283.604998131283,284.169998118654,284.089998120442,284.129998119548,284.184998118319,284.149998119101,NaN,284.224998117425,284.019998122007,283.529998132959,283.324998137541,283.58499813173,283.484998133965,283.419998135418,283.764998127706,284.154998118989,284.049998121336,283.999998122454,283.699998129159,283.699998129159,284.064998121001,283.819998126477,283.294998138212,282.969998145476,283.444998134859,284.089998120442,284.709998106584,283.889998124912,283.649998130277,283.084998142906,283.749998128042,284.284998116083,284.414998113178,284.614998108707,284.729998106137,283.359998136759,283.564998132177,284.044998121448,283.989998122677,283.409998135641,284.174998118542,285.154998096637,285.059998098761,284.12499811966,282.664998152293,283.054998143576,283.624998130836,283.664998129942,283.959998123348,NaN,283.294998138212,283.344998137094,283.439998134971,283.209998140112,283.024998144247,NaN,NaN,282.204998162575,282.864998147823,283.3849981362,283.664998129942,NaN,283.309998137876,283.444998134859,283.514998133294,284.019998122007,283.394998135976,NaN
284.369998114184,283.434998135082,283.549998132512,284.854998103343,284.12499811966,284.034998121671,283.83999812603,282.954998145811,283.434998135082,285.344998092391,284.989998100325,284.414998113178,284.239998117089,283.819998126477,285.494998089038,285.759998083115,285.179998096079,283.834998126142,283.929998124018,NaN,286.02999807708,285.62999808602,284.419998113066,283.914998124354,284.059998121113,283.854998125695,286.639998063445,286.559998065233,284.769998105243,283.75499812793,283.899998124689,284.469998111948,283.999998122454,283.824998126365,283.734998128377,283.619998130947,283.164998141117,282.819998148829,285.959998078644,283.329998137429,282.704998151399,283.054998143576,283.49999813363,283.829998126253,283.694998129271,283.634998130612,283.529998132959,283.374998136424,283.084998142906,285.00499809999,284.384998113848,283.569998132065,282.30499816034,282.069998165593,282.549998154864,283.264998138882,283.314998137765,283.374998136424,283.354998136871,283.339998137206,NaN,283.419998135418,283.419998135418,283.149998141453,282.9599981457,282.679998151958,282.579998154193,282.894998147152,283.109998142347,283.379998136312,283.419998135418,283.219998139888,283.019998144358,282.889998147264,283.434998135082,282.939998146147,282.824998148717,282.899998147041,282.979998145252,283.504998133518,284.059998121113,283.1299981419,282.904998146929,282.514998155646,282.799998149276,283.359998136759,283.264998138882,283.474998134188,284.12499811966,282.669998152182,282.714998151176,283.229998139665,283.199998140335,282.859998147935,284.339998114854,284.694998106919,284.599998109043,283.324998137541,281.739998172969,282.13499816414,282.649998152629,282.609998153523,283.119998142123,NaN,282.714998151176,282.569998154417,282.874998147599,282.949998145923,282.904998146929,NaN,NaN,281.439998179674,281.769998172298,282.544998154975,282.819998148829,NaN,283.204998140223,282.344998159446,282.679998151958,283.249998139217,282.994998144917,NaN
283.994998122565,282.724998150952,283.004998144694,284.284998116083,283.524998133071,283.434998135082,283.174998140894,282.524998155423,283.164998141117,284.769998105243,284.449998112395,283.744998128153,283.479998134077,283.149998141453,284.989998100325,285.109998097643,284.414998113178,283.26999813877,283.409998135641,NaN,285.644998085685,284.939998101443,283.869998125359,283.374998136424,283.474998134188,283.374998136424,285.859998080879,286.019998077303,284.239998117089,282.839998148382,283.139998141676,283.66999812983,283.399998135865,283.149998141453,282.954998145811,283.0449981438,282.614998153411,282.234998161905,285.304998093285,282.67499815207,281.869998170063,282.289998160675,282.634998152964,283.179998140782,282.969998145476,283.01499814447,282.924998146482,282.699998151511,282.534998155199,284.389998113737,283.644998130389,282.779998149723,281.379998181015,281.169998185709,281.76499817241,282.714998151176,282.67499815207,282.694998151623,282.769998149946,282.679998151958,NaN,282.679998151958,282.574998154305,282.354998159222,282.054998165928,282.009998166934,281.899998169392,282.264998161234,282.524998155423,282.879998147488,282.829998148605,282.704998151399,282.314998160116,282.004998167045,282.47499815654,282.249998161569,281.879998169839,282.169998163357,282.64499815274,283.334998137318,283.559998132288,282.684998151846,282.339998159558,281.464998179115,281.824998171069,282.459998156875,282.354998159222,282.699998151511,283.464998134412,281.93499816861,281.984998167492,282.489998156205,282.249998161569,281.989998167381,284.449998112395,284.714998106472,284.484998111613,283.01499814447,280.954998190515,281.214998184703,281.614998175763,281.939998168498,282.149998163804,NaN,282.069998165593,281.929998168722,282.21999816224,282.364998158999,282.594998153858,NaN,NaN,280.724998195656,281.039998188615,281.724998173304,282.144998163916,NaN,283.09999814257,281.629998175427,281.839998170733,282.58999815397,282.819998148829,NaN
283.434998135082,281.93499816861,282.129998164251,283.374998136424,282.584998154081,282.579998154193,282.449998157099,282.054998165928,282.814998148941,284.139998119324,283.599998131394,282.879998147488,282.734998150729,282.369998158887,284.414998113178,284.314998115413,283.634998130612,282.499998155981,282.829998148605,NaN,284.909998102114,284.234998117201,283.219998139888,282.784998149611,282.794998149388,282.869998147711,285.444998090155,285.379998091608,283.684998129494,282.179998163134,282.339998159558,283.0449981438,282.679998151958,282.379998158664,282.384998158552,282.509998155758,282.059998165816,281.84999817051,284.534998110496,282.014998166822,281.164998185821,281.629998175427,282.099998164922,282.58999815397,282.394998158328,282.454998156987,282.424998157658,282.234998161905,281.954998168163,283.789998127148,283.09999814257,282.044998166151,280.744998195209,280.624998197891,281.379998181015,282.244998161681,282.349998159334,282.369998158887,282.284998160787,282.214998162352,NaN,281.999998167157,281.909998169169,281.709998173639,281.569998176768,281.424998180009,281.569998176768,282.01999816671,282.334998159669,282.554998154752,282.414998157881,282.264998161234,281.904998169281,281.30999818258,281.824998171069,281.569998176768,281.369998181239,281.784998171963,282.439998157322,283.124998142011,283.18499814067,282.074998165481,281.839998170733,280.789998194203,281.119998186827,281.739998172969,281.759998172522,282.064998165704,282.914998146705,281.444998179562,281.424998180009,281.76499817241,281.729998173192,281.589998176321,284.204998117872,284.214998117648,283.939998123795,282.524998155423,280.389998203143,280.334998204373,280.914998191409,281.269998183474,281.379998181015,NaN,281.389998180792,281.284998183139,281.834998170845,282.04999816604,282.369998158887,NaN,NaN,280.104998209514,280.279998205602,280.919998191297,281.254998183809,NaN,282.874998147599,280.664998196997,281.164998185821,281.969998167828,281.449998179451,NaN
282.889998147264,281.314998182468,281.374998181127,282.914998146705,281.84999817051,281.829998170957,281.589998176321,281.339998181909,282.414998157881,283.744998128153,282.974998145364,282.264998161234,282.159998163581,281.554998177104,284.09499812033,283.759998127818,283.119998142123,282.154998163693,282.329998159781,NaN,284.269998116419,283.949998123571,282.699998151511,282.519998155534,282.424998157658,282.499998155981,285.009998099878,284.969998100773,283.1299981419,281.619998175651,281.769998172298,282.524998155423,282.404998158105,282.059998165816,282.139998164028,282.324998159893,281.654998174869,281.359998181462,284.199998117983,281.219998184592,280.549998199567,280.844998192973,281.444998179562,282.209998162463,282.119998164475,282.174998163246,282.129998164251,281.829998170957,281.404998180456,283.284998138435,282.734998150729,281.494998178445,280.249998206273,280.039998210967,280.869998192415,281.789998171851,281.81999817118,282.109998164698,282.074998165481,281.899998169392,NaN,281.524998177774,281.454998179339,281.144998186268,281.004998189397,280.949998190627,281.019998189062,281.424998180009,281.914998169057,282.239998161793,282.259998161346,282.009998166934,281.484998178668,280.794998194091,281.329998182133,281.004998189397,280.879998192191,281.239998184144,281.984998167492,282.934998146258,282.819998148829,281.844998170622,281.559998176992,280.159998208284,280.164998208173,280.974998190068,281.299998182803,281.494998178445,282.604998153634,280.749998195097,280.829998193309,281.269998183474,281.069998187944,280.844998192973,283.834998126142,284.199998117983,283.804998126812,282.529998155311,279.519998222589,279.37499822583,280.424998202361,280.669998196885,280.979998189956,NaN,281.304998182692,280.909998191521,281.379998181015,281.244998184033,281.464998179115,NaN,NaN,279.179998230189,279.229998229071,280.159998208284,280.674998196773,NaN,282.529998155311,279.06499823276,279.874998214655,280.919998191297,NaN,NaN
282.819998148829,280.789998194203,280.804998193868,282.399998158216,281.334998182021,281.319998182356,281.169998185709,280.984998189844,282.029998166487,283.309998137876,282.469998156652,281.919998168945,281.549998177215,281.189998185262,283.6399981305,283.304998137988,282.689998151734,281.604998175986,281.749998172745,NaN,284.159998118877,283.629998130724,282.464998156764,282.04999816604,281.869998170063,282.069998165593,284.574998109601,284.744998105802,282.719998151064,281.084998187609,281.204998184927,281.949998168275,281.699998173863,281.359998181462,281.22499818448,281.419998180121,281.044998188503,280.759998194873,283.729998128489,281.009998189285,280.049998210743,280.494998200797,281.02499818895,281.599998176098,281.364998181351,281.384998180903,281.464998179115,281.284998183139,280.82499819342,283.219998139888,282.294998160563,281.164998185821,279.854998215102,279.549998221919,280.28499820549,281.049998188391,281.294998182915,281.464998179115,281.389998180792,281.264998183586,NaN,281.284998183139,281.159998185933,280.879998192191,280.789998194203,280.629998197779,280.489998200908,280.954998190515,281.324998182245,281.589998176321,281.59499817621,281.409998180345,281.289998183027,280.56999819912,281.009998189285,280.82499819342,280.754998194985,280.944998190738,281.389998180792,282.279998160899,282.469998156652,281.47999817878,281.329998182133,279.544998222031,279.794998216443,280.559998199344,280.644998197444,281.049998188391,282.509998155758,280.82499819342,280.584998198785,281.199998185039,281.124998186715,280.669998196885,283.459998134524,283.564998132177,283.489998133853,282.259998161346,279.124998231418,278.874998237006,279.94499821309,280.424998202361,280.499998200685,NaN,281.039998188615,280.804998193868,281.429998179898,281.229998184368,280.949998190627,NaN,NaN,278.929998235777,278.929998235777,279.709998218343,280.319998204708,NaN,281.794998171739,279.794998216443,280.009998211637,280.774998194538,281.264998183586,NaN
282.404998158105,280.439998202026,280.344998204149,281.949998168275,280.749998195097,280.734998195432,280.494998200797,280.509998200461,281.749998172745,282.639998152852,281.924998168834,281.184998185374,281.069998187944,280.574998199008,283.274998138659,282.84499814827,282.13499816414,281.269998183474,281.434998179786,NaN,283.564998132177,283.089998142794,282.099998164922,281.909998169169,281.489998178557,281.73499817308,284.064998121001,284.274998116307,282.344998159446,280.749998195097,281.014998189174,281.659998174757,281.484998178668,280.864998192526,280.65499819722,280.909998191521,280.51499820035,280.194998207502,283.439998134971,280.349998204038,279.60499822069,280.104998209514,280.724998195656,281.209998184815,280.999998189509,280.809998193756,280.82499819342,280.719998195767,280.454998201691,282.769998149946,281.824998171069,280.689998196438,279.409998225048,279.104998231865,279.724998218007,280.76999819465,280.859998192638,280.984998189844,280.789998194203,280.789998194203,NaN,280.914998191409,280.679998196661,280.39999820292,280.31499820482,280.204998207279,280.094998209737,280.439998202026,280.794998194091,280.959998190403,280.819998193532,280.829998193309,280.954998190515,280.14499820862,280.59999819845,280.449998201802,280.19999820739,280.429998202249,281.004998189397,281.73499817308,281.729998173192,280.48499820102,280.459998201579,279.354998226278,279.40499822516,279.959998212755,280.234998206608,280.564998199232,282.10499816481,280.354998203926,280.149998208508,280.669998196885,280.629998197779,280.259998206049,282.919998146594,283.209998140112,282.724998150952,281.459998179227,279.004998234101,278.4099982474,279.424998224713,280.014998211525,280.179998207837,NaN,280.969998190179,280.614998198114,280.934998190962,280.799998193979,280.579998198897,NaN,NaN,278.7499982398,278.679998241365,279.299998227507,279.959998212755,NaN,281.584998176433,279.469998223707,279.854998215102,280.68499819655,281.324998182245,NaN
282.314998160116,279.794998216443,279.739998217672,281.47999817878,280.39999820292,280.109998209402,280.039998210967,279.939998213202,281.454998179339,282.624998153187,281.589998176321,280.879998192191,280.534998199902,279.874998214655,283.059998143464,282.524998155423,281.824998171069,280.709998195991,280.814998193644,NaN,283.349998136982,282.9599981457,281.524998177774,281.644998175092,281.019998189062,281.169998185709,283.859998125583,284.149998119101,282.034998166375,280.324998204596,280.369998203591,281.239998184144,281.064998188056,280.464998201467,280.14499820862,280.349998204038,279.934998213314,279.769998217002,283.274998138659,280.194998207502,279.209998229519,279.584998221137,280.134998208843,280.699998196214,280.434998202138,280.204998207279,280.299998205155,280.044998210855,279.704998218454,282.649998152629,281.599998176098,280.474998201244,279.029998233542,278.784998239018,279.519998222589,280.364998203702,280.304998205043,280.329998204485,280.209998207167,280.099998209625,NaN,280.324998204596,280.269998205826,280.064998210408,280.014998211525,279.939998213202,279.68999821879,279.834998215549,280.189998207614,280.504998200573,280.184998207726,280.05999821052,280.744998195209,279.729998217896,280.134998208843,280.009998211637,279.919998213649,280.109998209402,280.884998192079,281.584998176433,281.239998184144,279.85999821499,279.679998219013,278.879998236895,278.764998239465,279.654998219572,279.889998214319,280.269998205826,281.834998170845,280.19999820739,279.869998214766,280.184998207726,280.274998205714,279.739998217672,283.004998144694,283.104998142458,282.584998154081,281.089998187497,278.369998248294,278.064998255111,279.154998230748,279.74499821756,279.549998221919,NaN,280.509998200461,280.084998209961,280.424998202361,280.614998198114,280.354998203926,NaN,NaN,278.189998252317,277.974998257123,278.854998237453,279.57499822136,NaN,281.609998175874,279.079998232424,279.11999823153,280.124998209067,280.879998192191,NaN
